,accuracy,accuracy_std,accuracy_train,complexity,complexity_final,epsilon,eqOpTrue_train,eqOpFalse_train,accTrue_train,accFalse_train,eqOpTrue,eqOpFalse,accTrue,accFalse,hamming,hamming_pos,hamming_neg,hamming_tr,hamming_pos_tr,hamming_neg_tr,hamming_True,hamming_pos_True,hamming_neg_True,hamming_tr_True,hamming_pos_tr_True,hamming_neg_tr_True,hamming_False,hamming_pos_False,hamming_neg_False,hamming_tr_False,hamming_pos_tr_False,hamming_neg_tr_False,ip,eps_test,acc_diff,eps_train,acc_diff_train
0,0.7850666666666667,0.00863944442658208,0.7857814814814815,10.0,9.3,0.01,0.04492890009390687,0.042739889172587364,0.7660848920763159,0.7987084031002041,0.04633149235272312,0.04199601851049767,0.7659580682304317,0.7975721635586679,0.21493333333333334,0.9559139246987881,0.004446086495090168,0.21424074074074073,0.9563090089591482,0.003476567389836988,0.23404193176956828,0.953668507647277,0.004635106661796389,0.23394313833289376,0.9550710999060932,0.004128619085215843,0.20242783644133205,0.9580039814895024,0.004321516892941404,0.2013099950354514,0.9572601108274126,0.0030662358356570232,5789.7,0.0043354738422254555,0.031614095328236225,0.002189010921319505,0.03262351102388816
1,0.7862333333333333,0.00802226069550638,0.7871666666666666,15.0,13.8,0.01,0.05050239624293571,0.05092708117982111,0.7672337943581805,0.8002483112598664,0.05474591100891657,0.049324677406960546,0.7678331708602469,0.7982913802788328,0.21383333333333332,0.9481784478925727,0.005261715807187623,0.21284444444444445,0.9492508821105128,0.00368561216045517,0.2323366874108772,0.9452540889910834,0.005197637723185752,0.23279424128383414,0.9494976037570643,0.004387018004005792,0.2017086197211671,0.9506753225930394,0.005308327014633321,0.1997516887401335,0.9490729188201789,0.003244353594219683,5751.2,0.005421233601956024,0.030458209418585902,0.0004246849368853972,0.033014516901685886
2,0.7859,0.008324061508662696,0.7878666666666667,20.0,20.1,0.01,0.0553182030427679,0.05299119474039943,0.7684499251432693,0.8006108741681066,0.05184073673443166,0.049748112251867684,0.7665534652759183,0.7985680944599164,0.21413333333333334,0.9492468196509911,0.005352573077269291,0.21218148148148147,0.9460019332002197,0.003757021059536758,0.23353092290973568,0.9481592632655683,0.005862762340735816,0.23160615238075155,0.9446817969572321,0.004350385499757695,0.2014319055400835,0.9502518877481323,0.005022780167634084,0.19943208832666992,0.9470088052596004,0.0033839862892222072,5731.2,0.002092624482563976,0.03201462918399811,0.002327008302368469,0.03216094902483735
3,0.8018333333333334,0.01005125752220973,0.8031925925925926,10.0,9.2,0.05,0.17758091166621454,0.17143003650292446,0.7855839308565309,0.8147516785453444,0.17580304360582175,0.1697664922988352,0.7838546211528996,0.8135729438805719,0.19853333333333334,0.8275828586616347,0.019782896310814167,0.19703703703703707,0.8259169709700359,0.018423144029935248,0.21680620083551197,0.8241969563941781,0.023071077612196445,0.2146968853658744,0.8224190883337854,0.02102647551718598,0.1865917448697003,0.8302335077011648,0.01770878028440767,0.1854444976264554,0.8285699634970755,0.016788353979811307,5320.0,0.006036551306986548,0.029718322727672275,0.006150875163290076,0.029167747688813472
4,0.8051,0.009274876459195197,0.806688888888889,15.0,21.2,0.05,0.20169101978128592,0.19562760277390165,0.7890718165907709,0.818251987313689,0.19706352598999127,0.19144169326903443,0.7873526352848865,0.8167046355396177,0.19880000000000003,0.8060048815080062,0.02643763626103615,0.1974074074074074,0.8017519031480156,0.025740330789273836,0.21720392998270208,0.8029364740100087,0.030678725992560933,0.21579669633074242,0.798308980218714,0.030127282760163077,0.18675789476282278,0.8085583067309654,0.02375666311226837,0.185339302471341,0.8043723972260984,0.022986742951319864,5266.3,0.005621832720956843,0.02935200025473117,0.006063417007384275,0.02918017072291812
5,0.8061666666666666,0.009028658076739117,0.8084555555555555,20.0,24.3,0.05,0.21042739588082138,0.2059052746912707,0.7909586316143244,0.8199388576553768,0.21000138602480511,0.1962049181469558,0.7895775201893706,0.8170187147309985,0.1964,0.7977355932501272,0.02553992470877851,0.19360370370370372,0.792135770096788,0.023609124797777492,0.21345345793433207,0.789998613975195,0.02980982014477703,0.21147093002748357,0.7895726041191786,0.027214124639275066,0.18524531136450023,0.8037950818530442,0.022854071132936516,0.1818771395407767,0.7940947253087293,0.021342766956671567,5241.3,0.013796467877849328,0.027441194541627967,0.004522121189550671,0.028980226041052326
6,0.8173999999999999,0.0073451420075524,0.8187555555555555,10.0,8.6,0.1,0.30781385596001526,0.31229239987036167,0.8005350690309794,0.8307138594905975,0.30505938487949624,0.30685940249488586,0.7988870579633623,0.8295101620299716,0.18273333333333333,0.6939316732050654,0.03758658870111496,0.18139259259259258,0.6896437485166358,0.03703162833988769,0.20128280030776163,0.6949406151205038,0.04390139228858929,0.19963313716352643,0.6921861440399848,0.04265332851884344,0.17060057994123543,0.6931405975051141,0.03360820384524586,0.16942110950200623,0.6877076001296383,0.03349950507610295,4897.4,0.0018000176153896152,0.030623104066609286,0.004478543910346411,0.030178790459618132
7,0.8186,0.007521524668133003,0.8194555555555555,15.0,13.7,0.1,0.31449720206201537,0.3172781223257668,0.8014886198789059,0.8312473187256628,0.3128446705372157,0.31275945473839417,0.8006339580444631,0.8303452039847439,0.1814666666666667,0.6872127396505798,0.037846595120678506,0.18065555555555554,0.6839227730955794,0.03771201405908645,0.1995359002266609,0.6871553294627842,0.04400038371950494,0.19867940469946768,0.6855027979379845,0.04352922124781254,0.1696547960152561,0.6872405452616057,0.0339608772291854,0.168826354407226,0.6827218776742332,0.034056894338404115,4877.7,8.521579882153629e-05,0.02971124594028074,0.0027809202637514296,0.02975869884675697
8,0.8190333333333333,0.0076933593298232,0.8196814814814815,20.0,24.8,0.1,0.3162004630335663,0.31859052540171245,0.8017318946583428,0.8314620797792276,0.31558559043633644,0.3159713692415114,0.8011339141043443,0.8307312558568463,0.18643333333333334,0.6842423099468903,0.045208922913155564,0.1860851851851852,0.6824414472672886,0.04508771048349362,0.2047251869511081,0.6844144095636635,0.051828025349402895,0.2053077199826961,0.6837995369664338,0.05279946964201805,0.17448011562677387,0.6840286307584885,0.04103939672366518,0.1734676029519565,0.6814094745982876,0.0402415043211975,4871.599999922124,0.00038577880517498553,0.02959734175250195,0.002390062368146151,0.029730185120884767
9,0.8187333333333335,0.006692948196090835,0.819814814814815,10.0,8.6,0.5,0.3325845109002034,0.33108272639473985,0.8024901173499892,0.8311855286668685,0.3306578465021522,0.3293940133303873,0.8007885175015763,0.8304649831948542,0.18130000000000002,0.6701255973943853,0.04262843624724142,0.18023333333333333,0.6682649854097213,0.04160453496601624,0.19929695258389374,0.6693421534978479,0.04942856782607133,0.19758480163824482,0.6674154890997965,0.04784511033352397,0.16953501680514593,0.6706059866696127,0.03833232561178305,0.16884514023662142,0.6689172736052602,0.037684193664941204,4866.3,0.001263833171764872,0.029676465693277865,0.001501784505463566,0.02869541131687925
10,0.8190666666666667,0.007255342858886821,0.8202259259259259,15.0,13.9,0.5,0.3339420464979902,0.33119227101745546,0.8030599120444804,0.8314922730592622,0.33131574180799167,0.32907141014424957,0.8014597900137923,0.8305773069264522,0.18103333333333332,0.6699769263889729,0.04232930157555913,0.17990370370370368,0.6676142619150445,0.04136684226755318,0.19870943216548,0.6686842581920083,0.04889435139570086,0.1971083271428304,0.6660579535020099,0.047647198147219315,0.16947806405915145,0.6709285898557503,0.038191546430678625,0.16861198998068944,0.6688077289825446,0.0374217472446265,4857.4,0.002244331663742105,0.029117516912659847,0.002749775480534733,0.02843236101478186
11,0.8188333333333333,0.007441997939621671,0.8204666666666667,20.0,19.1,0.5,0.3358010308870603,0.3329044139510765,0.8033121493407718,0.8317252964652792,0.33202957308423553,0.3301080437094058,0.8012921168696726,0.8302988865128651,0.18123333333333333,0.6690792102457079,0.042845809196788764,0.17966296296296297,0.6658391652010934,0.041561711137735456,0.19887511936461183,0.6679704269157646,0.04933833678269934,0.19683749246593923,0.6641989691129396,0.04788174641082693,0.16970111348713507,0.6698919562905943,0.03876022725894309,0.16839121354287973,0.6670955860489236,0.03759188264527949,4850.6,0.0019215293748297557,0.029006769643192487,0.002896616935983809,0.028413147124507376
