,accuracy,accuracy_std,accuracy_train,complexity,complexity_final,epsilon,eqOpTrue_train,eqOpFalse_train,accTrue_train,accFalse_train,eqOpTrue,eqOpFalse,accTrue,accFalse,hamming,hamming_pos,hamming_neg,hamming_tr,hamming_pos_tr,hamming_neg_tr,hamming_True,hamming_pos_True,hamming_neg_True,hamming_tr_True,hamming_pos_tr_True,hamming_neg_tr_True,hamming_False,hamming_pos_False,hamming_neg_False,hamming_tr_False,hamming_pos_tr_False,hamming_neg_tr_False,ip,eps_test,acc_diff,eps_train,acc_diff_train
23,0.8300061425061425,0.004949865313662824,0.8335139054768811,90.0,89.25,0.5,0.5572120703716678,0.448199929935749,0.7928127727069533,0.9158585683987239,0.5469502051799519,0.43083687610235677,0.7892218082733693,0.9123546513873437,0.17302671990171992,0.4709320986348525,0.07887330477611092,0.16937809247568675,0.4591479519368228,0.0774390768627779,0.21501801457524577,0.45304979482004826,0.11107622493041525,0.21118358179166888,0.44278792962833224,0.10910752363031384,0.08822045418732606,0.5691631238976432,0.02788365305319198,0.08479915002610804,0.5518000700642511,0.02751481251255572,4958.75,0.11611332907759508,0.12313284311397443,0.10901214043591878,0.12304579569177065
24,0.7597512285012284,0.005478443170870157,0.7592390377068761,100.0,12.375,0.0,0.0004572663784502827,0.000353440150801131,0.6942141253353704,0.8907989118494242,0.00038580246913580245,0.001059322033898305,0.6960668477560326,0.8884165430854569,0.2402487714987715,0.9995104438642297,0.00010040160642570282,0.24076096229312405,0.9995583038869258,0.0,0.3039331522439674,0.9996141975308642,8.361204013377926e-05,0.30578587466462964,0.9995427336215497,0.0,0.11158345691454306,0.9989406779661016,0.0001256281407035176,0.10920108815057583,0.9996465598491988,0.0,7056.125,0.0006735195647625026,0.19234969532942436,0.00010382622764915165,0.19658478651405376
25,0.7597512285012284,0.005478443170870157,0.7592902235113462,110.0,13.375,0.0,0.000685899567675424,0.000471253534401508,0.6942841105748472,0.8908118544876515,0.00038580246913580245,0.0,0.6960668477560326,0.8884165430854569,0.2402487714987715,0.9996736292428199,5.020080321285141e-05,0.24070977648865383,0.9993462897526502,0.0,0.3039331522439674,0.9996141975308642,8.361204013377926e-05,0.3057158894251529,0.9993141004323246,0.0,0.11158345691454306,1.0,0.0,0.10918814551234846,0.9995287464655984,0.0,7056.125,0.00038580246913580245,0.19234969532942436,0.00021464603327391604,0.19652774391280436
26,0.7597896191646192,0.005516378989475036,0.7592347722231702,60.0,6.75,0.0,0.0004364815430661789,0.000353440150801131,0.6942077630408725,0.8907989118494242,0.00038580246913580245,0.0,0.6961251772007362,0.8884165430854569,0.24021038083538082,0.9996736292428199,0.0,0.2407652277768299,0.9995759717314487,0.0,0.3038748227992637,0.9996141975308642,0.0,0.3057922369591275,0.9995635184569338,0.0,0.11158345691454306,1.0,0.0,0.10920108815057583,0.9996465598491988,0.0,7056.125,0.00038580246913580245,0.19229136588472073,8.304139226504787e-05,0.19659114880855166
27,0.7598280098280098,0.005555912934620865,0.7592475686742877,70.0,7.875,0.0,0.00047805121383438646,0.000471253534401508,0.6942204876298683,0.8908118544876515,0.0005787037037037037,0.0,0.6961835066454399,0.8884165430854569,0.24017199017199017,0.9995104438642297,0.0,0.24075243132571233,0.9995229681978799,0.0,0.30381649335456,0.9994212962962963,0.0,0.30577951237013173,0.9995219487861656,0.0,0.11158345691454306,1.0,0.0,0.10918814551234846,0.9995287464655984,0.0,7056.125,0.0005787037037037037,0.192233036440017,6.797679432878458e-06,0.19659136685778322
28,0.7597896191646192,0.005516378989475036,0.7592560996416995,80.0,8.625,0.0,0.0004988360492184902,0.000589066918001885,0.6942268499243662,0.8908247971258789,0.0005787037037037037,0.0,0.6961251772007362,0.8884165430854569,0.24021038083538082,0.9995104438642297,5.020080321285141e-05,0.24074390035830062,0.999487632508834,0.0,0.3038748227992637,0.9994212962962963,8.361204013377926e-05,0.3057731500756339,0.9995011639507815,0.0,0.11158345691454306,1.0,0.0,0.10917520287412108,0.9994109330819981,0.0,7056.125,0.0005787037037037037,0.19229136588472073,9.023086878339479e-05,0.1965979472015127
29,0.7597512285012284,0.005478443170870157,0.7592603651254053,90.0,9.625,0.0,0.0005404057199866977,0.000471253534401508,0.694239574513362,0.8908118544876515,0.0005787037037037037,0.0,0.6961251772007362,0.8883042340108838,0.2402487714987715,0.9995104438642297,0.00010040160642570282,0.24073963487459477,0.9994699646643109,0.0,0.3038748227992637,0.9994212962962963,8.361204013377926e-05,0.30576042548663807,0.9994595942800133,0.0,0.11169576598911629,1.0,0.0001256281407035176,0.10918814551234846,0.9995287464655984,0.0,7056.125,0.0005787037037037037,0.19217905681014757,6.915218558518974e-05,0.1965722799742895
30,0.8303516584766584,0.00479237895239606,0.833774099982938,100.0,99.125,1.0,0.5532358499369354,0.4679629046776306,0.7930864647228468,0.9160905121454398,0.5435055347807253,0.44404898155666306,0.7900286898478226,0.9118129438393472,0.17298832923832924,0.47173421966806406,0.07856752752895788,0.16892168571916055,0.45957503133996613,0.07670318065591913,0.21450012041121835,0.45649446521927484,0.10886162960282389,0.2106165669154344,0.4467641500630645,0.10653326727455814,0.08911073660249347,0.5559510184433369,0.030612738236512425,0.08456731955890308,0.5320370953223694,0.02967218353308922,4949.875,0.09945655322406222,0.1217842539915246,0.08527294525930484,0.12300404742259297
31,0.8305820024570024,0.004180001098892689,0.8340428254564067,110.0,109.625,1.0,0.5525667435949638,0.46465452736675,0.7934178517211263,0.9162317963880611,0.5433886130820851,0.4428866034742694,0.7902730184141291,0.9120482513052635,0.1726044226044226,0.4719969599561733,0.07796152033278952,0.16864442927828016,0.46063977986549903,0.0760009612241602,0.21419536483413554,0.4566113869179149,0.10834836080883607,0.21031088505697532,0.4474332564050362,0.10579996111136565,0.08852685426940628,0.5571133965257307,0.029830976670677356,0.08434855285810867,0.53534547263325,0.0290205302340414,4942.125,0.10050200960781569,0.12177523289113434,0.08791221622821382,0.12281394466693474
32,0.828585687960688,0.004749128338275097,0.8318375703804811,60.0,58.875,1.0,0.5461098662578101,0.41260773054634337,0.791436373445005,0.9135768989391868,0.537269143203954,0.3974134802101288,0.7883851113767288,0.9098434405850109,0.1742936117936118,0.4842119133983705,0.07628862208747852,0.17066200307114826,0.47392038748719695,0.07444468487695613,0.21568747773377855,0.462730856796046,0.10776580804946381,0.21191600218831957,0.4538901337421899,0.10526949475396333,0.0906203400093187,0.6025865197898712,0.02635654879640109,0.08719627701186214,0.5873922694536566,0.0258529728649909,4997.125,0.13985566299382524,0.12145832920828203,0.13350213571146674,0.12214052549418186
33,0.829046375921376,0.005383323843919816,0.8325115168060058,70.0,69.125,1.0,0.5466900473751579,0.4344210190192291,0.7920292309861836,0.9144153651286981,0.5363554715011531,0.4192764577568913,0.7886072513984037,0.9107751594336031,0.17390970515970516,0.4816546733760819,0.07658719587387813,0.17004777341750554,0.47016755856622483,0.07482698850432414,0.21541090528738258,0.46364452849884685,0.10696009563791707,0.2114250834324804,0.4533099526248421,0.10481842839638963,0.09002597358758935,0.5807235422431087,0.028475196672753937,0.08633243296763041,0.565578980980771,0.02754458595285077,4982.875,0.11707901374426183,0.12216790803519939,0.11226902835592883,0.12238613414251454
34,0.8307355651105651,0.004771420477230069,0.8331257464596484,80.0,79.5,1.0,0.5546829826307303,0.4407633022142187,0.7926655586183629,0.9149809857336468,0.5459868448039813,0.4319579106522322,0.7901607256795022,0.9127335218771433,0.17245085995085996,0.47157245443720613,0.07784904658156817,0.16978331342774272,0.46241351337367054,0.07693991756787535,0.21425893095157503,0.45401315519601876,0.10953656227722489,0.21135542499094995,0.4453170173692696,0.1082410282868954,0.08795389277209972,0.5680420893477678,0.027721288338808443,0.0856769304573967,0.5592366977857813,0.02758638522031491,4970.0,0.11402893415174908,0.12257279619764105,0.11391968041651163,0.12231542711528398
35,0.8301597051597052,0.005381270106859704,0.8333475516123529,90.0,89.25,1.0,0.551861665099957,0.45705247012774525,0.7926087086209327,0.915768444620164,0.5423687514932942,0.43394771827948087,0.7900770247573847,0.9110937492452799,0.17310350122850124,0.4742941795885351,0.07791260360311697,0.16933117215492235,0.46237196896488153,0.07635473367190923,0.2143918210742763,0.4576312485067058,0.10819550298358052,0.21109455927686993,0.44813833490004285,0.10661862807646236,0.0897100846002042,0.5660522817205192,0.029945508723295072,0.08483778990246042,0.5429475298722548,0.028647105980938246,4958.75,0.10842103321381336,0.12101672448789513,0.0948091949722118,0.12315973599923136
